timestamp,count,temp,tempf,humidity,wind_speed,weather_code,is_holiday,is_weekend,season,month,day,hour
7/29/15 4:00,3.931825633,12,12,77,19,0,0,0,1,7,29,4
7/29/15 5:00,4.927253685,12,12,79.5,19.5,0,0,0,1,7,29,5
7/29/15 6:00,6.639875834,12,12,77,17,1,0,0,1,7,29,6
7/29/15 7:00,7.764720545,13.5,13.5,69.5,19,1,0,0,1,7,29,7
7/29/15 8:00,8.402455514,14.5,14.5,65,20.5,1,0,0,1,7,29,8
7/29/15 9:00,7.72841578,16,16,59.5,22,1,0,0,1,7,29,9
7/29/15 10:00,7.136483209,16.5,16.5,53.5,21,1,0,0,1,7,29,10
7/29/15 11:00,7.129297549,17.5,17.5,50.5,24,1,0,0,1,7,29,11
7/29/15 12:00,7.355641103,18,18,47.5,21.5,2,0,0,1,7,29,12
7/29/15 13:00,7.418780883,18,18,49,19,1,0,0,1,7,29,13
7/29/15 14:00,7.328437353,18.5,18.5,47.5,22,1,0,0,1,7,29,14
7/29/15 15:00,7.487733761,19,19,46,20,1,0,0,1,7,29,15
7/29/15 16:00,7.706612914,19,19,46,19,1,0,0,1,7,29,16
7/29/15 17:00,8.301521655,19,19,46,19.5,1,0,0,1,7,29,17
7/29/15 18:00,8.300031712,18,18,54,22,1,0,0,1,7,29,18
7/29/15 19:00,7.87397838,18,18,54,18.5,0,0,0,1,7,29,19
7/29/15 20:00,7.410347098,17,17,60,21.5,1,0,0,1,7,29,20
7/29/15 21:00,7.056175284,16,16,63,16,1,0,0,1,7,29,21
7/29/15 22:00,6.658011046,16,16,63,17,0,0,0,1,7,29,22
7/29/15 23:00,6.429719478,15.5,15.5,65.5,16,1,0,0,1,7,29,23
7/30/15 0:00,5.765191103,15,15,70,14,7,0,0,1,7,30,0
7/30/15 1:00,5.187385806,15,15,68,14,2,0,0,1,7,30,1
7/30/15 2:00,4.804021045,15,15,68,15,2,0,0,1,7,30,2
7/30/15 3:00,3.850147602,14,14,72,15,0,0,0,1,7,30,3
7/30/15 4:00,4.077537444,14,14,72,15,0,0,0,1,7,30,4
7/30/15 5:00,4.96284463,13,13,74.5,14,1,0,0,1,7,30,5
7/30/15 6:00,6.59441346,13,13,72,12,1,0,0,1,7,30,6
7/30/15 7:00,7.754052639,14,14,67,17.5,1,0,0,1,7,30,7
7/30/15 8:00,8.359134887,15,15,61,19,1,0,0,1,7,30,8
7/30/15 9:00,7.750184162,15.5,15.5,59,20.5,2,0,0,1,7,30,9
7/30/15 10:00,7.105786129,16,16,57,18,1,0,0,1,7,30,10
7/30/15 11:00,6.981005741,16.5,16.5,55.5,19.5,1,0,0,1,7,30,11
7/30/15 12:00,7.370230642,17,17,54,19,1,0,0,1,7,30,12
7/30/15 13:00,7.366445148,17,17,52,19,1,0,0,1,7,30,13
7/30/15 14:00,7.351799869,18,18,52,19,1,0,0,1,7,30,14
7/30/15 15:00,7.45007957,19,19,43,14,1,0,0,1,7,30,15
7/30/15 16:00,7.747164967,19,19,43,15,0,0,0,1,7,30,16
7/30/15 17:00,8.248267447,18,18,50.5,14,1,0,0,1,7,30,17
7/30/15 18:00,8.235360644,18,18,50.5,13,1,0,0,1,7,30,18
7/30/15 19:00,7.857093865,18,18,49,9,0,0,0,1,7,30,19
7/30/15 20:00,7.413367336,17,17,56,15,0,0,0,1,7,30,20
7/30/15 21:00,7.081708586,16,16,61,12,0,0,0,1,7,30,21
7/30/15 22:00,6.802394763,15,15,68,9,0,0,0,1,7,30,22
7/30/15 23:00,6.49677499,14.5,14.5,70,5,0,0,0,1,7,30,23
7/31/15 0:00,6.159095388,14,14,74.5,6,0,0,0,1,7,31,0
7/31/15 1:00,5.537334267,14,14,72,3,0,0,0,1,7,31,1
7/31/15 2:00,5.159055299,13,13,82,5,0,0,0,1,7,31,2
7/31/15 3:00,4.682131227,12,12,88,6,0,0,0,1,7,31,3
7/31/15 4:00,4.543294782,11.5,11.5,85,6,0,0,0,1,7,31,4
7/31/15 5:00,4.941642423,11,11,88,6,0,0,0,1,7,31,5
7/31/15 6:00,6.461468176,11.5,11.5,82,4,0,0,0,1,7,31,6
7/31/15 7:00,7.6118424,13.5,13.5,79.5,6,0,0,0,1,7,31,7
7/31/15 8:00,8.262300942,15.5,15.5,67.5,6,0,0,0,1,7,31,8
7/31/15 9:00,7.769800996,16,16,63,7,0,0,0,1,7,31,9
7/31/15 10:00,7.209340257,18.5,18.5,50.5,7.5,2,0,0,1,7,31,10
7/31/15 11:00,7.162397497,18.5,18.5,49,6.5,2,0,0,1,7,31,11
7/31/15 12:00,7.404887576,21,21,38,12,0,0,0,1,7,31,12
7/31/15 13:00,7.546974118,20.5,20.5,38,8,0,0,0,1,7,31,13
7/31/15 14:00,7.494986234,21,20.5,35.5,6.5,0,0,0,1,7,31,14
7/31/15 15:00,7.560601163,21.5,21,40.5,11,0,0,0,1,7,31,15
7/31/15 16:00,7.853604813,21.5,21,40.5,13,0,0,0,1,7,31,16
7/31/15 17:00,8.292548514,21,21,41.5,10,0,0,0,1,7,31,17
7/31/15 18:00,8.094378445,20.5,20.5,44.5,12,1,0,0,1,7,31,18
7/31/15 19:00,7.723562472,20,20,46,14,0,0,0,1,7,31,19
7/31/15 20:00,7.376508126,19,19,49,13,0,0,0,1,7,31,20
7/31/15 21:00,7.080867897,18,18,49,11,0,0,0,1,7,31,21
7/31/15 22:00,6.825460036,17.5,17.5,50.5,9,0,0,0,1,7,31,22
7/31/15 23:00,6.728628613,16.5,16.5,53.5,8,0,0,0,1,7,31,23
8/1/15 0:00,6.523562306,15.5,15.5,57,9,0,0,1,1,8,1,0
8/1/15 1:00,6.432940093,14.5,14.5,61,8,0,0,1,1,8,1,1
8/1/15 2:00,6.169610732,14,14,65,9,0,0,1,1,8,1,2
8/1/15 3:00,5.697093487,13.5,13.5,69.5,9,0,0,1,1,8,1,3
8/1/15 4:00,5.170483995,13,13,72,9,0,0,1,1,8,1,4
8/1/15 5:00,4.955827058,13,13,72,8,0,0,1,1,8,1,5
8/1/15 6:00,5.192956851,13,13,72,10,0,0,1,1,8,1,6
8/1/15 7:00,5.793013608,14.5,14.5,65,9,0,0,1,1,8,1,7
8/1/15 8:00,6.591673732,15.5,15.5,61,9,0,0,1,1,8,1,8
8/1/15 9:00,7.336936914,17.5,17.5,52,11,0,0,1,1,8,1,9
8/1/15 10:00,7.735433352,18,18,52,13,0,0,1,1,8,1,10
8/1/15 11:00,7.954723334,19.5,19.5,44.5,13,1,0,1,1,8,1,11
8/1/15 12:00,8.171316875,20.5,20.5,43,12,1,0,1,1,8,1,12
8/1/15 13:00,8.260492857,20.5,20.5,40.5,16,0,0,1,1,8,1,13
8/1/15 14:00,8.33710913,22.5,21.5,37,18,0,0,1,1,8,1,14
8/1/15 15:00,8.262042844,22,21,39.5,18.5,0,0,1,1,8,1,15
8/1/15 16:00,8.209580483,21.5,21,40.5,19.5,0,0,1,1,8,1,16
8/1/15 17:00,8.132412675,21,21,44.5,19.5,0,0,1,1,8,1,17
8/1/15 18:00,7.977625099,21,21,46,16,0,0,1,1,8,1,18
8/1/15 19:00,7.780720886,20.5,20.5,51.5,17,1,0,1,1,8,1,19
8/1/15 20:00,7.477604243,19,19,56,14,0,0,1,1,8,1,20
8/1/15 21:00,7.13009851,19,19,58,12,0,0,1,1,8,1,21
8/1/15 22:00,6.829793738,18,18,64,12,0,0,1,1,8,1,22
8/1/15 23:00,6.854354502,17,17,73,11,0,0,1,1,8,1,23
8/2/15 0:00,6.678342115,16,16,77,11,0,0,1,1,8,2,0
8/2/15 1:00,6.448889394,16,16,77,11,0,0,1,1,8,2,1
8/2/15 2:00,6.075346031,15,15,82,9,0,0,1,1,8,2,2
8/2/15 3:00,5.902633333,15,15,82,8,0,0,1,1,8,2,3
8/2/15 4:00,5.533389489,14,14,88,8,0,0,1,1,8,2,4
8/2/15 5:00,5.863631176,14,14,85,8,0,0,1,1,8,2,5
8/2/15 6:00,5.888877958,14.5,14.5,79.5,5.5,0,0,1,1,8,2,6
8/2/15 7:00,5.92157842,16.5,16.5,70,4,0,0,1,1,8,2,7
8/2/15 8:00,6.311734809,17,17,68,6.5,0,0,1,1,8,2,8
8/2/15 9:00,6.98471632,18,18,68,8,1,0,1,1,8,2,9
8/2/15 10:00,7.523481313,20,20,60,9,1,0,1,1,8,2,10
8/2/15 11:00,7.86787149,21.5,21.5,55,12,1,0,1,1,8,2,11
8/2/15 12:00,8.14612951,22.5,22.5,48.5,12,1,0,1,1,8,2,12
8/2/15 13:00,8.236950048,24,23.5,40,13,1,0,1,1,8,2,13
8/2/15 14:00,8.24143969,25,25,36,13,0,0,1,1,8,2,14
8/2/15 15:00,8.264105764,25,24,33,16,0,0,1,1,8,2,15
8/2/15 16:00,8.205491613,25,24.5,34,17.5,0,0,1,1,8,2,16
8/2/15 17:00,8.257904193,25,24,32,17,0,0,1,1,8,2,17
8/2/15 18:00,8.15075647,25,24,32,17,0,0,1,1,8,2,18
8/2/15 19:00,7.964155719,24,23,35,16,0,0,1,1,8,2,19
8/2/15 20:00,7.662467815,22.5,21.5,42.5,12,0,0,1,1,8,2,20
8/2/15 21:00,7.177018766,20.5,20.5,58.5,19.5,0,0,1,1,8,2,21
8/2/15 22:00,6.774223886,20,20,49.5,23,0,0,1,1,8,2,22
8/2/15 23:00,6.364750757,19,19,54,24,0,0,1,1,8,2,23
8/3/15 0:00,5.932245187,18,18,64,20,0,0,0,1,8,3,0
8/3/15 1:00,5.375278408,18,18,68,7.5,0,0,0,1,8,3,1
8/3/15 2:00,4.836281907,18,18,66,9,0,0,0,1,8,3,2
8/3/15 3:00,4.060443011,17.5,17.5,68,6,0,0,0,1,8,3,3
8/3/15 4:00,4.304065093,18,18,66,5,0,0,0,1,8,3,4
8/3/15 5:00,5.036952602,18,18,66,8.5,0,0,0,1,8,3,5
8/3/15 6:00,6.428105273,18.5,18.5,70.5,16,0,0,0,1,8,3,6
8/3/15 7:00,7.618251098,19,19,75.5,20,2,0,0,1,8,3,7
8/3/15 8:00,8.30474227,20,20,73,18.5,1,0,0,1,8,3,8
8/3/15 9:00,7.693481641,21,21,69,24,1,0,0,1,8,3,9
8/3/15 10:00,7.118826249,22,22,65,22,2,0,0,1,8,3,10
8/3/15 11:00,7.094234846,22.5,22.5,61,23,1,0,0,1,8,3,11
8/3/15 12:00,7.311886164,23,23,57,25,2,0,0,1,8,3,12
8/3/15 13:00,7.375255778,24,24,54,26,2,0,0,1,8,3,13
8/3/15 14:00,7.41397029,23,23,61,27,1,0,0,1,8,3,14
8/3/15 15:00,7.482118924,22.5,22.5,63,26,1,0,0,1,8,3,15
8/3/15 16:00,7.739794458,21,21,73,24,2,0,0,1,8,3,16
8/3/15 17:00,8.338066526,20.5,20.5,71,20.5,2,0,0,1,8,3,17
8/3/15 18:00,8.267192186,20,20,69,21,2,0,0,1,8,3,18
8/3/15 19:00,7.810352684,19.5,19.5,71,18,2,0,0,1,8,3,19
8/3/15 20:00,7.331060305,19,19,68,16,1,0,0,1,8,3,20
8/3/15 21:00,6.967909202,18.5,18.5,75.5,13,1,0,0,1,8,3,21
8/3/15 22:00,6.552507887,17,17,83,12,0,0,0,1,8,3,22
8/3/15 23:00,6.070737728,17.5,17.5,80.5,15,7,0,0,1,8,3,23
8/4/15 0:00,5.446737372,17,17,80,14,7,0,0,1,8,4,0
8/4/15 1:00,5.123963979,17,17,77,16,0,0,0,1,8,4,1
8/4/15 2:00,4.65396035,17,17,77,18,0,0,0,1,8,4,2
8/4/15 3:00,4.189654742,16.5,16.5,80,14,0,0,0,1,8,4,3
8/4/15 4:00,4.276666119,16,16,77,19,0,0,0,1,8,4,4
8/4/15 5:00,5.075173815,15,15,79.5,15,0,0,0,1,8,4,5
8/4/15 6:00,6.674561392,15,15,77,17,0,0,0,1,8,4,6
8/4/15 7:00,7.765993079,16.5,16.5,68,23,0,0,0,1,8,4,7
8/4/15 8:00,8.436416881,17.5,17.5,62,25,0,0,0,1,8,4,8
8/4/15 9:00,7.707512195,18.5,18.5,54,30.5,1,0,0,1,8,4,9
8/4/15 10:00,7.194436851,20.5,20.5,47.5,29.5,1,0,0,1,8,4,10
8/4/15 11:00,7.128495946,21,21,46,27,2,0,0,1,8,4,11
8/4/15 12:00,7.415776975,19.5,19.5,54.5,27,2,0,0,1,8,4,12
8/4/15 13:00,7.427738841,20,20,53,26,1,0,0,1,8,4,13
8/4/15 14:00,7.332369206,20.5,20.5,47.5,27,2,0,0,1,8,4,14
8/4/15 15:00,7.494430215,21,21,44.5,30.5,3,0,0,1,8,4,15
8/4/15 16:00,7.739794458,21.5,21,45,25,2,0,0,1,8,4,16
8/4/15 17:00,8.381373468,21,21,46,29,1,0,0,1,8,4,17
8/4/15 18:00,8.365905077,20,20,49,26,1,0,0,1,8,4,18
8/4/15 19:00,7.858640656,19.5,19.5,47.5,26,0,0,0,1,8,4,19
8/4/15 20:00,7.449498005,18,18,56,28,1,0,0,1,8,4,20
8/4/15 21:00,6.982862751,17,17,64,20,0,0,0,1,8,4,21
8/4/15 22:00,6.605297921,17,17,64,20.5,0,0,0,1,8,4,22
8/4/15 23:00,6.295266001,16,16,68,17,0,0,0,1,8,4,23
8/5/15 0:00,5.720311777,16,16,68,12,0,0,0,1,8,5,0
8/5/15 1:00,5.231108617,16,16,72,11,0,0,0,1,8,5,1
8/5/15 2:00,4.418840608,16,16,72,10,0,0,0,1,8,5,2
8/5/15 3:00,4.127134385,16,16,72,9,0,0,0,1,8,5,3
8/5/15 4:00,3.931825633,16,16,72,9,0,0,0,1,8,5,4
8/5/15 5:00,4.9698133,16,16,72,11,0,0,0,1,8,5,5
8/5/15 6:00,6.599870499,16,16,77,13,1,0,0,1,8,5,6
8/5/15 7:00,7.756195344,17,17,73,9,1,0,0,1,8,5,7
8/5/15 8:00,8.397733751,17.5,17.5,68.5,10,1,0,0,1,8,5,8
8/5/15 9:00,7.735433352,19,19,60,8,1,0,0,1,8,5,9
8/5/15 10:00,7.119635638,20,20,54.5,12,2,0,0,1,8,5,10
8/5/15 11:00,7.17395832,21,21,51.5,13,1,0,0,1,8,5,11
8/5/15 12:00,7.427144133,21.5,21.5,50,13,1,0,0,1,8,5,12
8/5/15 13:00,7.364547014,21,21,50,12,1,0,0,1,8,5,13
8/5/15 14:00,7.401841579,21,21,50,16,0,0,0,1,8,5,14
8/5/15 15:00,7.494986234,21,21,50,15,0,0,0,1,8,5,15
8/5/15 16:00,7.96797318,21.5,21,45,15,0,0,0,1,8,5,16
8/5/15 17:00,8.282483004,21,21,51.5,12,7,0,0,1,8,5,17
8/5/15 18:00,8.320448114,19.5,19.5,58,17,0,0,0,1,8,5,18
8/5/15 19:00,7.943427768,19,19,64,12,0,0,0,1,8,5,19
8/5/15 20:00,7.547501683,18,18,75.5,8,7,0,0,1,8,5,20
8/5/15 21:00,7.142827401,17,17,80,5,1,0,0,1,8,5,21
8/5/15 22:00,7.10824414,17,17,83,6.5,0,0,0,1,8,5,22
8/5/15 23:00,6.658011046,17,17,80,7,0,0,0,1,8,5,23
8/6/15 0:00,6.06610809,17.5,17.5,75,7.5,0,0,0,1,8,6,0
8/6/15 1:00,5.198497031,17,17,75,7.5,0,0,0,1,8,6,1
8/6/15 2:00,4.663439094,17.5,17.5,68.5,11,0,0,0,1,8,6,2
8/6/15 3:00,4.110873864,17,17,68,13,0,0,0,1,8,6,3
8/6/15 4:00,4.025351691,18,18,64,10,0,0,0,1,8,6,4
8/6/15 5:00,5.587248658,17,17,75,11,0,0,0,1,8,6,5
8/6/15 6:00,7.472500745,18,18,78,11,1,0,0,1,8,6,6
8/6/15 7:00,8.475120415,18,18,80.5,10,2,0,0,1,8,6,7
8/6/15 8:00,8.792701463,19,19,78,12,7,0,0,1,8,6,8
8/6/15 9:00,8.258422462,18.5,18.5,85.5,17.5,7,0,0,1,8,6,9
8/6/15 10:00,7.711996507,20,20,69,19.5,1,0,0,1,8,6,10
8/6/15 11:00,7.669028289,20,20,71,17,2,0,0,1,8,6,11
8/6/15 12:00,7.748460024,20.5,20.5,69,18.5,2,0,0,1,8,6,12
8/6/15 13:00,7.862882035,22.5,22.5,59,19.5,1,0,0,1,8,6,13
8/6/15 14:00,7.948031991,23,23,57,19,1,0,0,1,8,6,14
8/6/15 15:00,8.197814032,23,23,53,20,1,0,0,1,8,6,15
8/6/15 16:00,8.539541595,23,23,53,19.5,1,0,0,1,8,6,16
8/6/15 17:00,8.883085524,22.5,22.5,55,17.5,1,0,0,1,8,6,17
8/6/15 18:00,8.763271714,21.5,21.5,58.5,20,1,0,0,1,8,6,18
8/6/15 19:00,8.385944905,20,20,62,19.5,0,0,0,1,8,6,19
8/6/15 20:00,7.883446354,19.5,19.5,64,18,0,0,0,1,8,6,20
8/6/15 21:00,7.416378479,18.5,18.5,66,13,0,0,0,1,8,6,21
8/6/15 22:00,7.0800265,18,18,68,13,0,0,0,1,8,6,22
8/6/15 23:00,6.936342736,17,17,73,13,0,0,0,1,8,6,23
8/7/15 0:00,6.251903883,16.5,16.5,75,11,1,0,0,1,8,7,0
8/7/15 1:00,5.517452896,16,16,77,9,1,0,0,1,8,7,1
8/7/15 2:00,5.017279837,15.5,15.5,79.5,6.5,2,0,0,1,8,7,2
8/7/15 3:00,4.465908119,15,15,79.5,6.5,0,0,0,1,8,7,3
8/7/15 4:00,4.219507705,14.5,14.5,79.5,5.5,2,0,0,1,8,7,4
8/7/15 5:00,4.94875989,14.5,14.5,79.5,5,2,0,0,1,8,7,5
8/7/15 6:00,6.56948142,15,15,70,4,1,0,0,1,8,7,6
8/7/15 7:00,7.626570206,16,16,65.5,5,1,0,0,1,8,7,7
8/7/15 8:00,8.318498321,18.5,18.5,62,6,1,0,0,1,8,7,8
8/7/15 9:00,7.787796878,19.5,19.5,60,5,1,0,0,1,8,7,9
8/7/15 10:00,7.292337176,21,21,58.5,7,1,0,0,1,8,7,10
8/7/15 11:00,7.336936914,21.5,21.5,55,7.5,1,0,0,1,8,7,11
8/7/15 12:00,7.506042179,23,23,47,6,1,0,0,1,8,7,12
8/7/15 13:00,7.560080465,23,23,47,7.5,1,0,0,1,8,7,13
8/7/15 14:00,7.596894438,23,23,44,6.5,0,0,0,1,8,7,14
8/7/15 15:00,7.668561108,24,24,42.5,5.5,0,0,0,1,8,7,15
8/7/15 16:00,7.950149888,25,25,39,7,0,0,0,1,8,7,16
8/7/15 17:00,8.366602833,25,25,39,9,0,0,0,1,8,7,17
8/7/15 18:00,8.218517577,24,24,44,6.5,0,0,0,1,8,7,18
8/7/15 19:00,7.819636302,23,23,50,11,0,0,0,1,8,7,19
8/7/15 20:00,7.450660796,21,21,65,18.5,0,0,0,1,8,7,20
8/7/15 21:00,7.065613364,18.5,18.5,80.5,24,0,0,0,1,8,7,21
8/7/15 22:00,6.903747258,18,18,83,19.5,1,0,0,1,8,7,22
8/7/15 23:00,6.825460036,17.5,17.5,83,16,0,0,0,1,8,7,23
8/8/15 0:00,6.666956792,17,17,88,9,1,0,1,1,8,8,0
8/8/15 1:00,6.282266747,17,17,85.5,7,0,0,1,1,8,8,1
8/8/15 2:00,5.872117789,16,16,88,7,1,0,1,1,8,8,2
8/8/15 3:00,5.693732139,16,16,88,6,1,0,1,1,8,8,3
8/8/15 4:00,5.313205979,15.5,15.5,91,5,0,0,1,1,8,8,4
8/8/15 5:00,4.9698133,15,15,91,4,2,0,1,1,8,8,5
8/8/15 6:00,5.117993812,15,15,88,6,2,0,1,1,8,8,6
8/8/15 7:00,5.902633333,15,15,91,8,2,0,1,1,8,8,7
8/8/15 8:00,6.395261598,16.5,16.5,85.5,10,2,0,1,1,8,8,8
8/8/15 9:00,7.028201432,18.5,18.5,75.5,12,2,0,1,1,8,8,9
8/8/15 10:00,7.498869734,20.5,20.5,66.5,12,1,0,1,1,8,8,10
8/8/15 11:00,7.740664402,22.5,22.5,59,13,1,0,1,1,8,8,11
8/8/15 12:00,7.96276393,23,23,57,12,1,0,1,1,8,8,12
8/8/15 13:00,8.064636476,24,24,54,7,1,0,1,1,8,8,13
8/8/15 14:00,8.07059354,24.5,24.5,50.5,16,2,0,1,1,8,8,14
8/8/15 15:00,8.14786713,24.5,24.5,48.5,19.5,1,0,1,1,8,8,15
8/8/15 16:00,8.176672772,25,25,49,18,0,0,1,1,8,8,16
8/8/15 17:00,8.062117583,23,23,53,21.5,0,0,1,1,8,8,17
8/8/15 18:00,8.023879993,23,23,53,22,0,0,1,1,8,8,18
8/8/15 19:00,7.850493181,21.5,21.5,58.5,16,0,0,1,1,8,8,19
8/8/15 20:00,7.542213463,21,21,60,14,0,0,1,1,8,8,20
8/8/15 21:00,7.198183577,20.5,20.5,62,6.5,0,0,1,1,8,8,21
8/8/15 22:00,6.988413182,20,20,60,5.5,0,0,1,1,8,8,22
8/8/15 23:00,6.875232087,19,19,64,8,0,0,1,1,8,8,23
8/9/15 0:00,6.773080376,18.5,18.5,66,6.5,0,0,1,1,8,9,0
8/9/15 1:00,6.508769137,17.5,17.5,70.5,7.5,0,0,1,1,8,9,1
8/9/15 2:00,6.11146734,16.5,16.5,70,6,0,0,1,1,8,9,2
8/9/15 3:00,5.942799375,17,17,73,6.5,0,0,1,1,8,9,3
8/9/15 4:00,5.411646052,16,16,77,7.5,0,0,1,1,8,9,4
8/9/15 5:00,4.890349128,16,16,77,8,0,0,1,1,8,9,5
8/9/15 6:00,5.159055299,16,16,77,9,0,0,1,1,8,9,6
8/9/15 7:00,5.472270674,16.5,16.5,72.5,8,0,0,1,1,8,9,7
8/9/15 8:00,6.104793232,19,19,56,6,0,0,1,1,8,9,8
8/9/15 9:00,6.892641641,20,20,49,9,0,0,1,1,8,9,9
8/9/15 10:00,7.460490306,22.5,21.5,42.5,11,0,0,1,1,8,9,10
8/9/15 11:00,7.89469085,24.5,24,39,14,0,0,1,1,8,9,11
8/9/15 12:00,8.123261319,25.5,25.5,38,13,0,0,1,1,8,9,12
8/9/15 13:00,8.213110698,25.5,25.5,36.5,15,0,0,1,1,8,9,13
8/9/15 14:00,8.184513753,25.5,25.5,35,15,0,0,1,1,8,9,14
8/9/15 15:00,8.172446818,26.5,26,32,16,0,0,1,1,8,9,15
8/9/15 16:00,8.176672772,26,25,28,19.5,0,0,1,1,8,9,16
8/9/15 17:00,8.114623886,26,25.5,35.5,17,0,0,1,1,8,9,17
8/9/15 18:00,8.087332926,25.5,25.5,46,16,0,0,1,1,8,9,18
8/9/15 19:00,7.846980982,24.5,24.5,48.5,16,0,0,1,1,8,9,19
8/9/15 20:00,7.565793282,23,23,59,19,0,0,1,1,8,9,20
8/9/15 21:00,7.094234846,21.5,21.5,67,17,0,0,1,1,8,9,21
8/9/15 22:00,6.758094504,21,21,69,17,0,0,1,1,8,9,22
8/9/15 23:00,6.343880434,19.5,19.5,75.5,15,0,0,1,1,8,9,23
8/10/15 0:00,5.934894196,18.5,18.5,80.5,17.5,0,0,0,1,8,10,0
8/10/15 1:00,5.147494477,18,18,83,19.5,2,0,0,1,8,10,1
8/10/15 2:00,4.672828834,18,18,83,17.5,3,0,0,1,8,10,2
8/10/15 3:00,4.094344562,18,18,83,17,3,0,0,1,8,10,3
8/10/15 4:00,4.158883083,18,18,83,17,3,0,0,1,8,10,4
8/10/15 5:00,4.941642423,18,18,83,18,3,0,0,1,8,10,5
8/10/15 6:00,6.484635236,18.5,18.5,80.5,19,2,0,0,1,8,10,6
8/10/15 7:00,7.634820678,19,19,80.5,15,2,0,0,1,8,10,7
8/10/15 8:00,8.321178307,20,20,75.5,15,2,0,0,1,8,10,8
8/10/15 9:00,7.676009932,20.5,20.5,73.5,17,2,0,0,1,8,10,9
8/10/15 10:00,7.104965448,22,22,65,17,2,0,0,1,8,10,10
8/10/15 11:00,7.069874128,22,22,65,19.5,2,0,0,1,8,10,11
8/10/15 12:00,7.303843225,23.5,23.5,63,15,1,0,0,1,8,10,12
8/10/15 13:00,7.361375429,23,23,65,19.5,2,0,0,1,8,10,13
8/10/15 14:00,7.298445102,23,23,65,19.5,1,0,0,1,8,10,14
8/10/15 15:00,7.24636808,23.5,23.5,63,21,7,0,0,1,8,10,15
8/10/15 16:00,7.706612914,22,22,69,28,2,0,0,1,8,10,16
8/10/15 17:00,8.359369106,22,22,65,24,2,0,0,1,8,10,17
8/10/15 18:00,8.334711622,21,21,71,21.5,2,0,0,1,8,10,18
8/10/15 19:00,7.824845691,21,21,73,18,1,0,0,1,8,10,19
8/10/15 20:00,7.432483808,20.5,20.5,75.5,17,1,0,0,1,8,10,20
8/10/15 21:00,6.971668605,20,20,75.5,15,1,0,0,1,8,10,21
8/10/15 22:00,6.552507887,19,19,78,13,0,0,0,1,8,10,22
8/10/15 23:00,6.204557763,19,19,78,14,2,0,0,1,8,10,23
8/11/15 0:00,5.802118375,18.5,18.5,69.5,13,1,0,0,1,8,11,0
8/11/15 1:00,5.288267031,18,18,60,12,0,0,0,1,8,11,1
8/11/15 2:00,4.709530201,17.5,17.5,62,11,2,0,0,1,8,11,2
8/11/15 3:00,4.094344562,17,17,68,11,2,0,0,1,8,11,3
8/11/15 4:00,3.931825633,16.5,16.5,66,9,0,0,0,1,8,11,4
8/11/15 5:00,4.927253685,16,16,68,6.5,0,0,0,1,8,11,5
8/11/15 6:00,6.683360946,16,16,72,5,1,0,0,1,8,11,6
8/11/15 7:00,7.768956045,16,16,70,3,1,0,0,1,8,11,7
8/11/15 8:00,8.385944905,16.5,16.5,66,6,7,0,0,1,8,11,8
8/11/15 9:00,7.729735331,17,17,66,5,1,0,0,1,8,11,9
8/11/15 10:00,7.157735484,17.5,17.5,62,3,1,0,0,1,8,11,10
8/11/15 11:00,7.099201744,19,19,54,6,1,0,0,1,8,11,11
8/11/15 12:00,7.349873705,19.5,19.5,50.5,6,1,0,0,1,8,11,12
8/11/15 13:00,7.467371067,20.5,20.5,49.5,5,1,0,0,1,8,11,13
8/11/15 14:00,7.448916103,21,21,50,5.5,1,0,0,1,8,11,14
8/11/15 15:00,7.561641746,21,21,50,7,1,0,0,1,8,11,15
8/11/15 16:00,7.789454566,21,21,51.5,6.5,1,0,0,1,8,11,16
8/11/15 17:00,8.234564993,20,20,60,9,7,0,0,1,8,11,17
8/11/15 18:00,8.159374737,20,20,62,9,7,0,0,1,8,11,18
8/11/15 19:00,7.475905969,19,19,70.5,9,7,0,0,1,8,11,19
8/11/15 20:00,6.877296071,18.5,18.5,75.5,8.5,7,0,0,1,8,11,20
8/11/15 21:00,6.577861358,18,18,83,6.5,7,0,0,1,8,11,21
8/11/15 22:00,6.386879319,18,18,83,7,7,0,0,1,8,11,22
8/11/15 23:00,6.126869184,17.5,17.5,80.5,9,7,0,0,1,8,11,23
8/12/15 0:00,5.564520407,17,17,85.5,9,7,0,0,1,8,12,0
8/12/15 1:00,5.176149733,17,17,83,9,7,0,0,1,8,12,1
8/12/15 2:00,4.262679877,17,17,83,7,7,0,0,1,8,12,2
8/12/15 3:00,3.828641396,16,16,88,9,7,0,0,1,8,12,3
8/12/15 4:00,4.025351691,16,16,85.5,8,7,0,0,1,8,12,4
8/12/15 5:00,4.8978398,16,16,83,8,7,0,0,1,8,12,5
8/12/15 6:00,6.542471961,16,16,83,7,2,0,0,1,8,12,6
8/12/15 7:00,7.682021511,16,16,83,10,2,0,0,1,8,12,7
8/12/15 8:00,8.362408978,17,17,77,12,2,0,0,1,8,12,8
8/12/15 9:00,7.669028289,17.5,17.5,72.5,15,2,0,0,1,8,12,9
8/12/15 10:00,7.048386409,18.5,18.5,64,18.5,1,0,0,1,8,12,10
8/12/15 11:00,7.132497552,20,20,60,25,0,0,0,1,8,12,11
8/12/15 12:00,7.398174093,20.5,20.5,60,25,0,0,0,1,8,12,12
8/12/15 13:00,7.479299638,21,21,60,21.5,0,0,0,1,8,12,13
